filename,width,height,xmin,ymin,xmax,ymax,class
./Dataset/Images/0140297debf227db.jpg,683,1024,528,692,590,765,Person
./Dataset/Images/01ae7927a1e4c3c2.jpg,1024,680,497,110,736,439,Person
./Dataset/Images/0106876257b97440.jpg,1024,768,528,533,629,629,Person
./Dataset/Images/head_213.jpg,1000,1620,143,115,913,1332,person_phone_head
./Dataset/Images/hand_593_1.jpg,390,280,115,28,292,248,person_phone_hand
./Dataset/Images/013a6d5aad7761b8.jpg,1024,683,951,110,1014,321,Person
./Dataset/Images/hand_1020_1.jpg,390,280,100,23,315,255,person_phone_hand
./Dataset/Images/head_524_1.jpg,173,280,10,19,170,248,person_phone_head
./Dataset/Images/head_145_1.jpg,390,280,66,22,299,258,person_phone_head
./Dataset/Images/hand_519_1.jpg,390,280,102,20,297,258,person_phone_hand
./Dataset/Images/01f12372c775a3fb.jpg,768,1024,210,521,236,611,Person
./Dataset/Images/001551b65dd26e8d.jpg,1024,768,130,243,212,530,Person
./Dataset/Images/004f09aac4ef56d2.jpg,1024,682,621,115,901,681,Person
./Dataset/Images/hand_048_1.jpg,151,280,24,33,105,141,person_phone_hand
./Dataset/Images/020b3abeba39e25e.jpg,1024,731,225,165,695,706,Person
./Dataset/Images/00bcd8de86620932.jpg,1024,682,550,105,1023,681,Person
./Dataset/Images/Train_UCP_000032.jpg,640,426,280,8,636,426,person_phone_hand
./Dataset/Images/hand_027_1.jpg,152,280,26,22,97,140,person_phone_hand
./Dataset/Images/head_194_1.jpg,390,280,48,6,304,256,person_phone_head
./Dataset/Images/hand_446.jpg,816,520,699,12,816,292,person_phone_hand
./Dataset/Images/02094ca11878c492.jpg,1024,525,317,60,672,421,Person
./Dataset/Images/Train_TCP_000070.jpg,1300,890,662,63,1142,782,person_phone_head
./Dataset/Images/Val_TCP_st_000040.jpg,957,1300,286,230,574,712,person_phone_head
./Dataset/Images/hand_624_1.jpg,390,280,93,3,370,257,person_phone_hand
./Dataset/Images/0060d94b1e688bff.jpg,1024,768,804,90,974,686,Person
./Dataset/Images/Train_UCP_000408.jpg,1300,866,603,108,1280,856,person_phone_hand
./Dataset/Images/head_583_1.jpg,391,280,74,2,368,251,person_phone_head
./Dataset/Images/01ad638c526da800.jpg,1024,768,78,204,701,767,Person
./Dataset/Images/0121d6bb4ceea2ce.jpg,1024,681,264,53,1014,482,Person
./Dataset/Images/head_765_1.jpg,390,280,31,31,275,255,person_phone_head
./Dataset/Images/hand_330.jpg,852,480,1,1,660,472,person_phone_hand
./Dataset/Images/hand_105.jpg,590,393,4,2,414,392,person_phone_hand
./Dataset/Images/head_230.jpg,450,300,73,17,397,294,person_phone_head
./Dataset/Images/head_665_1.jpg,390,280,62,0,367,252,person_phone_head
./Dataset/Images/hand_143_1.jpg,250,167,79,15,203,148,person_phone_hand
./Dataset/Images/Train_TCP_000202.jpg,600,400,113,40,400,351,person_phone_head
./Dataset/Images/000e003030ba73ce.jpg,1024,680,559,213,1023,679,Person
./Dataset/Images/hand_385_1.jpg,432,280,226,11,390,246,person_phone_hand
./Dataset/Images/0110fd09b3eb4641.jpg,1024,683,542,237,860,663,Person
./Dataset/Images/Train_UCP_000353.jpg,998,1620,209,72,732,815,person_phone_hand
./Dataset/Images/00bcd8de86620932.jpg,1024,682,550,105,1023,681,Person
./Dataset/Images/01e71ee0cdd6b1c8.jpg,1024,683,3,198,415,681,Person
./Dataset/Images/hand_505.jpg,450,300,72,9,323,297,person_phone_hand
./Dataset/Images/00b5e33db1aa0f45.jpg,1024,684,715,0,1023,313,Person
./Dataset/Images/head_220.jpg,1600,1167,833,194,1040,538,person_phone_head
./Dataset/Images/head_539_1.jpg,390,280,17,0,339,256,person_phone_head
./Dataset/Images/hand_674_1.jpg,390,280,100,42,243,248,person_phone_hand
./Dataset/Images/00594fc6a3a5cc04.jpg,1024,683,202,290,440,682,Person
./Dataset/Images/hand_410_1.jpg,428,280,14,3,262,254,person_phone_hand
./Dataset/Images/00ddedffd4b2e308.jpg,1024,768,820,234,996,455,Person
./Dataset/Images/Train_UCP_000403.jpg,1200,800,43,8,1042,797,person_phone_hand
./Dataset/Images/017f38077d0deb66.jpg,1024,683,220,340,833,682,Person
./Dataset/Images/head_427.jpg,300,200,79,27,173,187,person_phone_head
./Dataset/Images/hand_465_1.jpg,390,280,153,28,373,248,person_phone_hand
./Dataset/Images/013a6d5aad7761b8.jpg,1024,683,131,110,165,205,Person
./Dataset/Images/hand_341_1.jpg,327,280,61,15,277,249,person_phone_hand
./Dataset/Images/0001b46b0b82ee29.jpg,1024,683,618,365,670,433,Person
./Dataset/Images/00c4043fe7179b0b.jpg,1024,680,785,312,1022,433,Person
./Dataset/Images/head_321.jpg,450,300,151,2,439,253,person_phone_head
./Dataset/Images/0014f0c3fbda63f1.jpg,1024,683,574,221,586,255,Person
./Dataset/Images/hand_534_1.jpg,390,280,94,19,288,254,person_phone_hand
./Dataset/Images/hand_481_1.jpg,379,280,126,17,266,215,person_phone_hand
./Dataset/Images/006678a15b078c77.jpg,1024,680,679,376,936,680,Person
./Dataset/Images/Train_TCP_000191.jpg,450,319,147,1,388,285,person_phone_head
./Dataset/Images/hand_053_1.jpg,173,280,31,23,127,136,person_phone_hand
./Dataset/Images/003d580feae883fb.jpg,682,1024,83,0,541,550,Person
./Dataset/Images/Train_UCP_000285.jpg,1049,699,351,408,600,612,person_phone_hand
./Dataset/Images/017eb9b8935e83bc.jpg,1024,768,560,202,984,758,Person
./Dataset/Images/001adacc7f6ddca5.jpg,683,1024,0,0,682,538,Person
./Dataset/Images/head_037.jpg,700,316,276,7,541,306,person_phone_head
./Dataset/Images/head_029_1.jpg,390,280,134,3,352,256,person_phone_head
./Dataset/Images/head_033.jpg,640,467,240,30,572,418,person_phone_head
./Dataset/Images/head_177.jpg,889,600,65,112,617,597,person_phone_head
./Dataset/Images/0087a40639f44af3.jpg,1024,680,165,49,844,679,Person
./Dataset/Images/000e003030ba73ce.jpg,1024,680,259,161,429,339,Person
./Dataset/Images/hand_077.jpg,608,342,106,3,571,342,person_phone_hand
./Dataset/Images/0135df847c200438.jpg,1024,683,540,557,669,682,Person
./Dataset/Images/Val_UCP_000491.jpg,1200,840,119,71,887,840,person_phone_hand
./Dataset/Images/hand_578_1.jpg,390,280,119,31,275,233,person_phone_hand
./Dataset/Images/hand_403_1.jpg,215,280,31,15,193,250,person_phone_hand
./Dataset/Images/hand_456.jpg,1920,736,578,47,825,724,person_phone_hand
./Dataset/Images/Train_UCP_000426.jpg,1120,837,133,19,1096,837,person_phone_hand
./Dataset/Images/hand_346.jpg,600,420,145,53,439,375,person_phone_hand
./Dataset/Images/000a1c0dcd207581.jpg,1024,771,457,475,508,613,Person
./Dataset/Images/0001b46b0b82ee29.jpg,1024,683,738,394,803,513,Person
./Dataset/Images/hand_192_1.jpg,390,280,83,10,313,261,person_phone_hand
./Dataset/Images/00ef71f8bbd3c94e.jpg,1024,768,146,75,878,768,Person
./Dataset/Images/hand_1034_1.jpg,390,280,85,22,302,253,person_phone_hand
./Dataset/Images/hand_045_1.jpg,172,280,37,18,129,149,person_phone_hand
./Dataset/Images/hand_093.jpg,1280,600,3,4,1280,598,person_phone_hand
./Dataset/Images/head_240.jpg,450,299,23,37,317,299,person_phone_head
./Dataset/Images/022e43a11a876f8a.jpg,1024,682,385,220,492,592,Person
./Dataset/Images/001e5022bb22230c.jpg,1024,1024,107,602,229,863,Person
./Dataset/Images/hand_183_1.jpg,390,280,19,7,244,244,person_phone_hand
./Dataset/Images/012197e407633fcf.jpg,1024,683,355,94,688,682,Person
./Dataset/Images/000e003030ba73ce.jpg,1024,680,551,166,653,338,Person
./Dataset/Images/hand_408.jpg,1300,957,330,7,1095,863,person_phone_hand
./Dataset/Images/003334500cdd78c1.jpg,1024,683,48,10,540,565,Person
./Dataset/Images/head_673_1.jpg,398,280,73,0,392,257,person_phone_head
./Dataset/Images/008a1d65b9c8ca15.jpg,1024,768,388,87,728,487,Person
./Dataset/Images/head_259.jpg,435,370,17,9,350,323,person_phone_head
./Dataset/Images/hand_230.jpg,248,500,26,23,208,241,person_phone_hand
./Dataset/Images/Train_TCP_000130.jpg,5300,3533,1616,99,5261,3483,person_phone_head
./Dataset/Images/hand_580_1.jpg,390,280,115,23,280,245,person_phone_hand
./Dataset/Images/head_659_1.jpg,390,280,116,19,325,261,person_phone_head
./Dataset/Images/00a1c9247cf3e24c.jpg,768,1024,173,620,485,1009,Person
./Dataset/Images/hand_360_1.jpg,390,280,14,5,293,254,person_phone_hand
./Dataset/Images/hand_480.jpg,450,299,7,1,357,299,person_phone_hand
./Dataset/Images/hand_147_1.jpg,250,167,61,9,180,159,person_phone_hand
./Dataset/Images/head_377.jpg,300,448,70,91,240,401,person_phone_head
./Dataset/Images/hand_042.jpg,1200,800,71,29,986,800,person_phone_hand
./Dataset/Images/00019bc020b24b32.jpg,1024,683,748,211,866,408,Person
./Dataset/Images/Train_UCP_000178.jpg,590,393,247,107,505,325,person_phone_hand
./Dataset/Images/01cc45773fa2e126.jpg,1024,1024,638,513,1023,963,Person
./Dataset/Images/Train_TCP_000026.jpg,1200,801,15,47,994,801,person_phone_head
./Dataset/Images/013a6d5aad7761b8.jpg,1024,683,1,85,43,162,Person
./Dataset/Images/001e5022bb22230c.jpg,1024,1024,33,155,990,1005,Person
./Dataset/Images/Train_TCP_000039.jpg,1020,574,250,5,783,574,person_phone_head
./Dataset/Images/head_212_1.jpg,390,280,147,4,387,254,person_phone_head
./Dataset/Images/022fd16f8470424c.jpg,1024,768,366,92,535,414,Person
./Dataset/Images/head_306.jpg,590,885,94,73,468,577,person_phone_head
./Dataset/Images/0140297debf227db.jpg,683,1024,16,709,109,805,Person
./Dataset/Images/00905df25f43a63c.jpg,1024,683,918,625,960,653,Person
./Dataset/Images/hand_324.jpg,800,600,37,15,511,600,person_phone_hand
./Dataset/Images/Train_UCP_000175.jpg,450,319,44,11,449,299,person_phone_hand
./Dataset/Images/0029f2c596a72bd2.jpg,1024,1004,247,0,600,319,Person
./Dataset/Images/head_422_1.jpg,390,280,150,4,348,246,person_phone_head
./Dataset/Images/Train_TCP_000226.jpg,600,400,140,24,597,398,person_phone_head
./Dataset/Images/Train_UCP_000022.jpg,735,535,283,6,732,505,person_phone_hand
./Dataset/Images/head_505.jpg,517,300,131,84,214,192,person_phone_head
./Dataset/Images/head_458.jpg,400,300,182,30,293,186,person_phone_head
./Dataset/Images/01cbcda1ddea49b5.jpg,1024,768,920,336,1023,767,Person
./Dataset/Images/head_068.jpg,1300,956,355,1,1298,865,person_phone_head
./Dataset/Images/hand_340.jpg,849,565,18,20,475,549,person_phone_hand
./Dataset/Images/head_286.jpg,1067,1600,64,192,1040,1582,person_phone_head
./Dataset/Images/Train_UCP_000042.jpg,400,300,263,31,400,259,person_phone_hand
./Dataset/Images/00c61e9da56cf10d.jpg,1024,768,560,0,808,427,Person
./Dataset/Images/003557986b8ef2fe.jpg,1024,683,16,256,151,681,Person
./Dataset/Images/head_409.jpg,300,450,20,108,286,450,person_phone_head
./Dataset/Images/head_038.jpg,800,874,25,8,792,860,person_phone_head
./Dataset/Images/head_274.jpg,640,467,225,7,500,411,person_phone_head
./Dataset/Images/hand_386.jpg,800,532,357,146,540,408,person_phone_hand
./Dataset/Images/Train_TCP_000250.jpg,1500,1120,649,37,1500,1009,person_phone_head
./Dataset/Images/head_122_1.jpg,390,280,55,8,329,261,person_phone_head
./Dataset/Images/000aabd8888cfde7.jpg,1024,768,615,283,1022,588,Person
./Dataset/Images/01813baeb02db561.jpg,1024,731,753,158,947,731,Person
./Dataset/Images/hand_446_1.jpg,390,280,4,18,220,239,person_phone_hand
./Dataset/Images/head_368.jpg,300,411,92,46,225,238,person_phone_head
./Dataset/Images/017a7f423eec6850.jpg,1024,681,611,117,1023,680,Person
./Dataset/Images/hand_421.jpg,1049,699,234,176,515,523,person_phone_hand
./Dataset/Images/00e4e5cfe030d3ac.jpg,821,1024,210,263,612,1023,Person
./Dataset/Images/hand_342.jpg,1500,1101,217,8,1350,988,person_phone_hand
./Dataset/Images/hand_681_1.jpg,390,280,121,28,300,245,person_phone_hand
./Dataset/Images/002c97f5a037ba12.jpg,1024,595,76,136,913,544,Person
./Dataset/Images/023d84e6e13991e6.jpg,1024,682,268,210,899,682,Person
./Dataset/Images/0102e969b4d86515.jpg,1024,683,888,649,1023,682,Person
./Dataset/Images/Train_TCP_000072.jpg,299,450,30,138,299,445,person_phone_head
./Dataset/Images/Train_TCP_000110.jpg,1300,956,208,43,1063,862,person_phone_head
./Dataset/Images/006f57bf51976d8f.jpg,1024,768,238,71,410,679,Person
./Dataset/Images/006678a15b078c77.jpg,1024,680,679,376,936,680,Person
./Dataset/Images/Train_UCP_000413.jpg,299,470,9,74,295,458,person_phone_hand
./Dataset/Images/hand_401.jpg,5472,3648,1638,207,4566,3629,person_phone_hand
./Dataset/Images/hand_568_1.jpg,390,280,90,12,297,263,person_phone_hand
./Dataset/Images/00499dac12a9568f.jpg,1024,681,995,307,1017,389,Person
./Dataset/Images/head_198.jpg,625,350,50,1,575,350,person_phone_head
./Dataset/Images/head_537_1.jpg,390,280,117,3,367,258,person_phone_head
./Dataset/Images/head_398.jpg,400,300,113,37,400,298,person_phone_head
./Dataset/Images/0006487596052ff0.jpg,1024,683,739,347,914,682,Person
./Dataset/Images/00013d077c604328.jpg,1024,820,298,89,615,815,Person
./Dataset/Images/0085a03f4a2b199f.jpg,1024,819,414,123,477,232,Person
./Dataset/Images/0081d67c4cfc9134.jpg,1024,681,671,0,856,238,Person
./Dataset/Images/hand_671_1.jpg,390,280,160,17,380,256,person_phone_hand
./Dataset/Images/00c4043fe7179b0b.jpg,1024,680,0,287,677,649,Person
./Dataset/Images/head_545_1.jpg,390,280,85,2,312,257,person_phone_head
./Dataset/Images/00013d077c604328.jpg,1024,820,78,95,186,229,Person
./Dataset/Images/hand_396_1.jpg,390,280,83,9,310,260,person_phone_hand
./Dataset/Images/hand_238_1.jpg,390,280,112,14,318,260,person_phone_hand
./Dataset/Images/0015502eb34bdf38.jpg,1024,682,49,262,149,442,Person
./Dataset/Images/00019bc020b24b32.jpg,1024,683,900,194,1002,294,Person
./Dataset/Images/hand_723_1.jpg,346,280,112,24,283,242,person_phone_hand
./Dataset/Images/00f1d8f7280b7fac.jpg,1024,666,622,0,1023,587,Person
./Dataset/Images/hand_001_1.jpg,250,167,75,5,182,164,person_phone_hand
./Dataset/Images/head_330.jpg,497,277,52,3,452,277,person_phone_head
./Dataset/Images/head_126.jpg,450,317,17,2,265,288,person_phone_head
./Dataset/Images/hand_234.jpg,1000,553,1,1,457,548,person_phone_hand
./Dataset/Images/01232d6891cd405a.jpg,768,1024,315,6,767,589,Person
./Dataset/Images/00905df25f43a63c.jpg,1024,683,871,279,947,317,Person
./Dataset/Images/hand_493.jpg,1698,1131,171,213,602,851,person_phone_hand
./Dataset/Images/head_307.jpg,3840,2160,1700,64,2936,1692,person_phone_head
./Dataset/Images/01423878f1366b1f.jpg,1024,685,129,87,546,668,Person
./Dataset/Images/Train_TCP_000151.jpg,1600,1155,177,63,921,847,person_phone_head
./Dataset/Images/Train_TCP_000074.jpg,600,369,255,4,591,368,person_phone_head
./Dataset/Images/hand_084.jpg,800,600,8,31,516,600,person_phone_hand
./Dataset/Images/Train_TCP_000221.jpg,1184,666,280,253,699,666,person_phone_head
./Dataset/Images/Train_TCP_000095.jpg,626,417,138,52,512,386,person_phone_head
./Dataset/Images/0079e20c12674fda.jpg,1024,769,0,0,545,768,Person
./Dataset/Images/hand_1059_1.jpg,390,280,166,44,371,236,person_phone_hand
./Dataset/Images/0000b4b26ef88376.jpg,1024,717,192,144,1023,716,Person
./Dataset/Images/004e97b29e423be6.jpg,1024,768,417,307,536,641,Person
./Dataset/Images/01f12372c775a3fb.jpg,768,1024,28,714,56,762,Person
./Dataset/Images/0135df847c200438.jpg,1024,683,0,447,39,583,Person
./Dataset/Images/000e003030ba73ce.jpg,1024,680,551,166,653,338,Person
./Dataset/Images/0006487596052ff0.jpg,1024,683,621,395,771,682,Person
./Dataset/Images/0110fd09b3eb4641.jpg,1024,683,542,237,860,663,Person
./Dataset/Images/Train_TCP_000127.jpg,1024,1024,192,810,417,1014,person_phone_head
./Dataset/Images/Train_UCP_000086.jpg,650,433,160,84,506,430,person_phone_hand
./Dataset/Images/0121d6bb4ceea2ce.jpg,1024,681,264,53,1014,482,Person
./Dataset/Images/00e5520e43c6355a.jpg,1024,657,197,200,685,525,Person
./Dataset/Images/0002337b77943386.jpg,1024,683,29,0,904,626,Person
./Dataset/Images/hand_591_1.jpg,390,280,100,16,296,262,person_phone_hand
./Dataset/Images/hand_627_1.jpg,390,280,110,42,293,253,person_phone_hand
./Dataset/Images/00cbc59e2adebdcb.jpg,1024,768,416,372,607,718,Person
./Dataset/Images/head_147_1.jpg,390,280,47,2,353,255,person_phone_head
./Dataset/Images/head_105_1.jpg,390,280,126,0,325,253,person_phone_head
./Dataset/Images/00f1d8f7280b7fac.jpg,1024,666,61,131,245,646,Person
./Dataset/Images/hand_024.jpg,300,470,89,40,256,243,person_phone_hand
./Dataset/Images/006b6f515a8ba718.jpg,1024,768,312,388,776,756,Person
./Dataset/Images/Train_TCP_000186.jpg,1300,956,74,11,782,869,person_phone_head
./Dataset/Images/0243f0f22166c32d.jpg,1024,768,675,0,1023,494,Person
./Dataset/Images/01059eadd09ded59.jpg,1024,768,163,180,547,755,Person
./Dataset/Images/005a82a6b59afe78.jpg,1024,768,156,117,505,767,Person
./Dataset/Images/011f23087ae6e74d.jpg,1024,680,167,0,582,467,Person
./Dataset/Images/0006ffb07fd3f04a.jpg,1024,682,537,111,842,681,Person
./Dataset/Images/Train_TCP_000232.jpg,433,650,39,50,413,501,person_phone_head
./Dataset/Images/003f718ccc51c843.jpg,1024,768,475,361,816,766,Person
./Dataset/Images/0110fd09b3eb4641.jpg,1024,683,602,356,660,594,Person
./Dataset/Images/007cbaabc967de6d.jpg,683,1024,121,436,460,1022,Person
./Dataset/Images/Train_TCP_000129.jpg,1600,1157,1124,553,1505,1067,person_phone_head
./Dataset/Images/hand_1073_1.jpg,390,280,125,24,285,241,person_phone_hand
./Dataset/Images/001f7777f3774a89.jpg,1024,683,0,0,1023,665,Person
./Dataset/Images/head_721_1.jpg,390,280,78,18,336,251,person_phone_head
./Dataset/Images/hand_202_1.jpg,390,280,140,32,382,253,person_phone_hand
./Dataset/Images/01cbcda1ddea49b5.jpg,1024,768,396,240,497,528,Person
./Dataset/Images/hand_153_1.jpg,390,280,93,22,267,255,person_phone_hand
./Dataset/Images/017a7f423eec6850.jpg,1024,681,611,117,1023,680,Person
./Dataset/Images/head_420.jpg,200,200,34,58,195,194,person_phone_head
./Dataset/Images/002b975872ef7c99.jpg,765,1024,38,75,736,851,Person
./Dataset/Images/0014f0c3fbda63f1.jpg,1024,683,396,169,605,607,Person
./Dataset/Images/Train_TCP_000222.jpg,4096,2304,1311,322,4096,2269,person_phone_head
./Dataset/Images/head_411_1.jpg,390,280,24,2,342,265,person_phone_head
./Dataset/Images/Train_TCP_000258.jpg,1300,957,382,136,953,811,person_phone_head
./Dataset/Images/00f49e57cb847940.jpg,1024,768,271,287,755,663,Person
./Dataset/Images/head_469.jpg,300,450,4,53,281,417,person_phone_head
./Dataset/Images/00004b19ca2c952f.jpg,1024,683,427,199,535,489,Person
./Dataset/Images/01ad638c526da800.jpg,1024,768,0,119,419,767,Person
./Dataset/Images/001f7777f3774a89.jpg,1024,683,713,74,787,247,Person
./Dataset/Images/hand_462_1.jpg,390,280,99,21,261,254,person_phone_hand
./Dataset/Images/00032b7066444e75.jpg,724,1024,683,139,723,273,Person
./Dataset/Images/hand_1058_1.jpg,390,280,101,20,279,254,person_phone_hand
./Dataset/Images/017a7f423eec6850.jpg,1024,681,611,117,1023,680,Person
./Dataset/Images/hand_705_1.jpg,390,280,184,15,366,254,person_phone_hand
./Dataset/Images/000e003030ba73ce.jpg,1024,680,559,213,1023,679,Person
./Dataset/Images/hand_183.jpg,590,378,147,75,366,378,person_phone_hand
./Dataset/Images/hand_493.jpg,1698,1131,1030,187,1413,873,person_phone_hand
./Dataset/Images/head_279.jpg,450,299,172,109,275,286,person_phone_head
./Dataset/Images/0079e20c12674fda.jpg,1024,769,0,0,545,768,Person
./Dataset/Images/hand_099.jpg,816,520,3,2,204,429,person_phone_hand
./Dataset/Images/0060d94b1e688bff.jpg,1024,768,383,283,725,767,Person
./Dataset/Images/hand_096.jpg,851,564,336,1,737,564,person_phone_hand
./Dataset/Images/01f12372c775a3fb.jpg,768,1024,203,481,224,526,Person
./Dataset/Images/018c00b229429908.jpg,1024,768,360,49,1002,767,Person
./Dataset/Images/Train_TCP_000223.jpg,590,393,247,14,587,392,person_phone_head
./Dataset/Images/0006487596052ff0.jpg,1024,683,422,430,468,549,Person
./Dataset/Images/hand_308_1.jpg,390,280,89,29,224,221,person_phone_hand
./Dataset/Images/hand_710_1.jpg,378,280,89,16,313,230,person_phone_hand
./Dataset/Images/010074de9957d2a4.jpg,683,1024,282,58,666,970,Person
./Dataset/Images/01ac1812a0779f6b.jpg,683,1024,166,24,506,995,Person
./Dataset/Images/head_299.jpg,660,440,253,52,522,379,person_phone_head
./Dataset/Images/0177c969a05d7cf4.jpg,1024,768,419,111,830,752,Person
./Dataset/Images/000589ec45c279d9.jpg,1024,685,360,163,701,572,Person
./Dataset/Images/00905df25f43a63c.jpg,1024,683,855,247,935,310,Person
./Dataset/Images/008b726d2abe8a3c.jpg,681,1024,125,272,680,918,Person
./Dataset/Images/hand_023_1.jpg,390,280,143,3,376,258,person_phone_hand
./Dataset/Images/head_099.jpg,1500,994,250,148,947,880,person_phone_head
./Dataset/Images/02094ca11878c492.jpg,1024,525,317,60,672,421,Person
./Dataset/Images/Train_UCP_000150.jpg,590,332,194,6,468,324,person_phone_hand
./Dataset/Images/01ac1812a0779f6b.jpg,683,1024,166,24,506,995,Person
./Dataset/Images/Train_TCP_000332.jpg,1200,800,93,84,724,800,person_phone_head
./Dataset/Images/00954a37450dd054.jpg,1024,647,71,198,913,517,Person
./Dataset/Images/00019bc020b24b32.jpg,1024,683,685,148,786,304,Person
./Dataset/Images/Train_TCP_000171.jpg,896,1023,103,61,794,803,person_phone_head
./Dataset/Images/0049f1aa618a9516.jpg,1024,683,259,122,563,682,Person
./Dataset/Images/018d73027b459ad5.jpg,1024,685,547,0,932,667,Person
./Dataset/Images/013a6d5aad7761b8.jpg,1024,683,130,137,883,571,Person
./Dataset/Images/hand_516_1.jpg,390,280,89,24,278,243,person_phone_hand
./Dataset/Images/00081db9138ff646.jpg,1024,780,81,0,1022,778,Person
./Dataset/Images/hand_599_1.jpg,391,280,121,33,298,252,person_phone_hand
./Dataset/Images/0015502eb34bdf38.jpg,1024,682,380,276,449,436,Person
./Dataset/Images/Train_TCP_000126.jpg,1300,866,118,106,636,780,person_phone_head
./Dataset/Images/hand_173.jpg,450,357,144,2,450,335,person_phone_hand
./Dataset/Images/hand_038_1.jpg,159,280,43,18,122,159,person_phone_hand
./Dataset/Images/0140297debf227db.jpg,683,1024,200,607,255,655,Person
./Dataset/Images/01d095f50659d413.jpg,1024,680,14,254,375,678,Person
./Dataset/Images/hand_526.jpg,275,183,127,11,222,159,person_phone_hand
./Dataset/Images/head_491.jpg,596,400,1,40,246,400,person_phone_head
./Dataset/Images/Train_TCP_000032.jpg,5300,3533,1633,16,5289,3499,person_phone_head
./Dataset/Images/hand_566_1.jpg,390,280,120,36,278,247,person_phone_hand
./Dataset/Images/00369d6e07c3009a.jpg,1024,1024,829,672,1022,791,Person
./Dataset/Images/0002ab17a812c0d6.jpg,681,1024,0,156,639,762,Person
./Dataset/Images/0121d6bb4ceea2ce.jpg,1024,681,44,1,367,412,Person
./Dataset/Images/001f7777f3774a89.jpg,1024,683,810,209,1023,493,Person
./Dataset/Images/head_521.jpg,500,500,14,64,446,500,person_phone_head
./Dataset/Images/head_304.jpg,650,433,203,57,439,428,person_phone_head
./Dataset/Images/0006567209c36aae.jpg,1024,768,0,0,774,767,Person
./Dataset/Images/hand_284.jpg,910,480,519,76,748,446,person_phone_hand
./Dataset/Images/head_542_1.jpg,390,280,127,1,390,263,person_phone_head
./Dataset/Images/head_362.jpg,300,373,38,35,160,287,person_phone_head
./Dataset/Images/01f12372c775a3fb.jpg,768,1024,149,280,172,309,Person
./Dataset/Images/hand_310_1.jpg,390,280,179,11,376,259,person_phone_hand
./Dataset/Images/0060d94b1e688bff.jpg,1024,768,28,273,339,767,Person
./Dataset/Images/000085351f54575c.jpg,1024,768,284,57,1023,767,Person
./Dataset/Images/hand_366.jpg,400,300,23,35,199,268,person_phone_hand
./Dataset/Images/head_443.jpg,627,500,356,24,581,420,person_phone_head
./Dataset/Images/head_011_1.jpg,389,280,115,26,292,242,person_phone_head
./Dataset/Images/Train_TCP_000318.jpg,800,533,109,68,723,533,person_phone_head
./Dataset/Images/Train_TCP_000409.jpg,866,1390,284,133,586,654,person_phone_head
./Dataset/Images/01d095f50659d413.jpg,1024,680,317,235,352,321,Person
./Dataset/Images/head_448.jpg,400,400,7,1,359,394,person_phone_head
./Dataset/Images/0073f15c67c29ce3.jpg,1024,680,322,55,894,655,Person
./Dataset/Images/Train_TCP_000054.jpg,866,1390,254,86,554,656,person_phone_head
./Dataset/Images/01946f6181f60d6d.jpg,1024,686,30,13,766,685,Person
./Dataset/Images/hand_232_1.jpg,390,280,119,30,297,247,person_phone_hand
./Dataset/Images/008a1b4b3f67689a.jpg,1024,819,243,56,615,704,Person
./Dataset/Images/hand_005.jpg,876,1300,25,96,793,1192,person_phone_hand
./Dataset/Images/0073f15c67c29ce3.jpg,1024,680,860,0,1011,506,Person
./Dataset/Images/hand_1003_1.jpg,215,280,29,13,185,245,person_phone_hand
./Dataset/Images/head_176.jpg,667,1000,48,210,534,948,person_phone_head
./Dataset/Images/Train_TCP_000127.jpg,1024,1024,805,8,1017,202,person_phone_head
./Dataset/Images/head_008.jpg,600,420,29,73,364,402,person_phone_head
./Dataset/Images/020f563dd40dcb18.jpg,1024,683,264,85,668,682,Person
./Dataset/Images/hand_105_1.jpg,390,280,156,18,353,253,person_phone_hand
./Dataset/Images/hand_221.jpg,1300,867,45,35,954,864,person_phone_hand
./Dataset/Images/hand_422.jpg,450,272,99,20,228,187,person_phone_hand
./Dataset/Images/Val_UCP_st_000046.jpg,866,1300,109,58,717,616,person_phone_hand
./Dataset/Images/01813baeb02db561.jpg,1024,731,753,158,947,731,Person
./Dataset/Images/head_057.jpg,1300,956,564,223,925,626,person_phone_head
./Dataset/Images/0000aa810854dc2e.jpg,1024,768,161,222,338,759,Person
./Dataset/Images/head_405.jpg,400,600,152,73,329,377,person_phone_head
./Dataset/Images/Train_UCP_000058.jpg,1600,1157,15,8,1142,1071,person_phone_hand
./Dataset/Images/hand_431.jpg,640,447,235,112,547,399,person_phone_hand
./Dataset/Images/head_481.jpg,400,300,113,79,258,271,person_phone_head
./Dataset/Images/00032b7066444e75.jpg,724,1024,138,127,184,209,Person
./Dataset/Images/0135df847c200438.jpg,1024,683,83,435,222,682,Person
./Dataset/Images/00905df25f43a63c.jpg,1024,683,871,279,947,317,Person
./Dataset/Images/head_407_1.jpg,390,280,62,33,334,257,person_phone_head
./Dataset/Images/Val_UCP_st_000056.jpg,600,400,294,70,497,298,person_phone_hand
./Dataset/Images/Train_UCP_000424.jpg,299,470,49,31,288,446,person_phone_hand
./Dataset/Images/Train_UCP_000170.jpg,450,299,275,44,418,285,person_phone_hand
./Dataset/Images/head_013_1.jpg,390,280,104,11,385,257,person_phone_head
./Dataset/Images/Val_UCP_st_000064.jpg,900,1480,41,14,579,794,person_phone_hand
